Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Segment_RuleBased,Cluster,Segment
11435,40,27,521.84,2,1,5,8,215,Hibernating,1,At Risk
11436,70,31,300.14,1,2,2,5,122,Lost,1,At Risk
11437,43,34,279.58,2,3,2,7,232,Hibernating,1,At Risk
11438,22,32,281.65999999999997,4,3,2,9,432,Potential Loyalists,1,At Risk
11439,18,25,256.93,4,1,1,6,411,New Customers,2,Lost
11440,71,35,417.76,1,4,4,9,144,Cannot Lose Them,1,At Risk
11441,5,38,314.59000000000003,5,4,2,11,542,Potential Loyalists,0,Loyal Customers
11442,48,35,412.58,2,4,4,10,244,Cannot Lose Them,1,At Risk
11443,45,24,265.83,2,1,2,5,212,Lost,2,Lost
11444,15,38,646.92,5,4,5,14,545,Champions,3,Champions
11445,55,23,418.54,2,1,4,7,214,Hibernating,1,At Risk
11446,29,42,396.43,3,5,4,12,354,Loyal Customers,3,Champions
11447,14,36,323.4,5,4,3,12,543,Loyal Customers,0,Loyal Customers
11448,76,41,237.5,1,5,1,7,151,Hibernating,1,At Risk
11449,49,37,234.06,2,4,1,7,241,Hibernating,1,At Risk
11450,53,30,406.40000000000003,2,2,4,8,224,Hibernating,1,At Risk
11451,45,30,316.03999999999996,2,2,2,6,222,Lost,1,At Risk
11452,64,32,192.8,1,3,1,5,131,Hibernating,2,Lost
11453,103,33,513.04,1,3,5,9,135,At Risk,1,At Risk
11454,24,40,446.31,4,5,4,13,454,Champions,3,Champions
11455,27,41,459.64,4,5,4,13,454,Champions,3,Champions
11456,30,30,354.2,3,2,3,8,323,Potential Loyalists,1,At Risk
11457,21,37,362.93,4,4,3,11,443,Loyal Customers,3,Champions
11458,88,32,278.37,1,3,2,6,132,Hibernating,1,At Risk
11459,23,34,258.62,4,3,1,8,431,Hibernating,1,At Risk
11460,56,36,480.92,2,4,5,11,245,Cannot Lose Them,3,Champions
11461,20,33,416.21999999999997,4,3,4,11,434,Loyal Customers,0,Loyal Customers
11462,3,30,175.08,5,2,1,8,521,New Customers,0,Loyal Customers
11463,41,31,357.69,2,2,3,7,223,Hibernating,1,At Risk
11464,43,40,358.24,2,5,3,10,253,At Risk,3,Champions
11465,41,36,602.05,2,4,5,11,245,Cannot Lose Them,3,Champions
11466,59,23,252.69,1,1,1,3,111,Lost,2,Lost
11467,9,29,209.13,5,2,1,8,521,New Customers,0,Loyal Customers
11468,52,27,481.64,2,1,5,8,215,Hibernating,1,At Risk
11469,17,33,272.32,4,3,2,9,432,Potential Loyalists,0,Loyal Customers
11470,34,29,359.2,3,2,3,8,323,Potential Loyalists,1,At Risk
11471,36,32,291.5,3,3,2,8,332,Potential Loyalists,1,At Risk
11472,22,32,367.13,4,3,3,10,433,Loyal Customers,1,At Risk
11473,42,25,186.54,2,1,1,4,211,Lost,2,Lost
11474,74,42,440.61,1,5,4,10,154,Cannot Lose Them,3,Champions
11475,58,32,475.28,1,3,5,9,135,At Risk,1,At Risk
11476,36,45,534.01,3,5,5,13,355,Loyal Customers,3,Champions
11477,4,36,191.26999999999998,5,4,1,10,541,Hibernating,0,Loyal Customers
11478,54,37,426.85,2,4,4,10,244,Cannot Lose Them,3,Champions
11479,30,34,464.6,3,3,4,10,334,Loyal Customers,3,Champions
11480,33,31,546.69,3,2,5,10,325,Potential Loyalists,3,Champions
11481,24,34,231.24,4,3,1,8,431,Hibernating,1,At Risk
11482,37,44,495.75,3,5,5,13,355,Loyal Customers,3,Champions
11483,61,32,289.58,1,3,2,6,132,Hibernating,1,At Risk
11484,18,28,220.41,4,1,1,6,411,New Customers,2,Lost
11485,13,45,521.53,5,5,5,15,555,Champions,3,Champions
11486,11,35,455.21,5,4,4,13,544,Champions,0,Loyal Customers
11487,91,35,406.96999999999997,1,4,4,9,144,Cannot Lose Them,1,At Risk
11488,42,31,325.3,2,2,3,7,223,Hibernating,1,At Risk
11489,17,23,216.32999999999998,4,1,1,6,411,New Customers,2,Lost
11490,14,33,310.64,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
11491,60,27,243.5,1,1,1,3,111,Lost,2,Lost
11492,10,34,453.31,5,3,4,12,534,Loyal Customers,0,Loyal Customers
11493,17,34,281.62,4,3,2,9,432,Potential Loyalists,0,Loyal Customers
11494,21,25,249.20999999999998,4,1,1,6,411,New Customers,2,Lost
11495,104,36,375.43,1,4,3,8,143,At Risk,1,At Risk
11496,10,33,376.99,5,3,3,11,533,Loyal Customers,0,Loyal Customers
11497,46,39,342.21,2,5,3,10,253,At Risk,1,At Risk
11498,56,31,504.67,2,2,5,9,225,Hibernating,1,At Risk
11499,38,39,367.46000000000004,3,5,3,11,353,Loyal Customers,3,Champions
11500,35,40,402.57,3,5,4,12,354,Loyal Customers,3,Champions
11501,25,24,233.72,4,1,1,6,411,New Customers,2,Lost
11502,68,28,483.46,1,1,5,7,115,Hibernating,1,At Risk
11503,60,37,375.91,1,4,3,8,143,At Risk,1,At Risk
11504,49,36,669.4300000000001,2,4,5,11,245,Cannot Lose Them,3,Champions
11505,52,29,214.71,2,2,1,5,221,Lost,2,Lost
11506,60,30,425.54,1,2,4,7,124,Hibernating,1,At Risk
11507,15,42,399.93,5,5,4,14,554,Champions,3,Champions
11508,42,33,424.5,2,3,4,9,234,At Risk,1,At Risk
11509,50,31,392.89,2,2,4,8,224,Hibernating,1,At Risk
11510,29,29,383.46,3,2,4,9,324,Potential Loyalists,1,At Risk
11511,31,37,266.35,3,4,2,9,342,Potential Loyalists,1,At Risk
11512,32,31,344.86,3,2,3,8,323,Potential Loyalists,1,At Risk
11513,38,32,482.11,3,3,5,11,335,Loyal Customers,1,At Risk
11514,40,35,348.46,2,4,3,9,243,At Risk,1,At Risk
11515,8,40,480.02,5,5,5,15,555,Champions,0,Loyal Customers
11516,65,34,172.45000000000002,1,3,1,5,131,Hibernating,2,Lost
11517,44,30,228.18,2,2,1,5,221,Lost,2,Lost
11518,9,34,608.39,5,3,5,13,535,Loyal Customers,0,Loyal Customers
11519,41,27,423.78000000000003,2,1,4,7,214,Hibernating,1,At Risk
11520,34,29,315.54,3,2,2,7,322,Potential Loyalists,1,At Risk
11521,31,42,478.1,3,5,5,13,355,Loyal Customers,3,Champions
11522,13,31,180.46,5,2,1,8,521,New Customers,2,Lost
11523,50,35,301.76,2,4,2,8,242,Hibernating,1,At Risk
11524,30,46,376.57,3,5,3,11,353,Loyal Customers,3,Champions
11525,18,34,359.40000000000003,4,3,3,10,433,Loyal Customers,0,Loyal Customers
11526,23,38,387.55,4,4,4,12,444,Champions,3,Champions
11527,20,45,586.97,4,5,5,14,455,Champions,3,Champions
11528,15,38,380.25,5,4,3,12,543,Loyal Customers,0,Loyal Customers
11529,80,30,245.71,1,2,1,4,121,Lost,1,At Risk
11530,28,37,298.09,3,4,2,9,342,Potential Loyalists,1,At Risk
11531,49,29,508.90999999999997,2,2,5,9,225,Hibernating,1,At Risk
11532,74,34,591.36,1,3,5,9,135,At Risk,3,Champions
11533,14,38,273.04,5,4,2,11,542,Potential Loyalists,0,Loyal Customers
11534,23,37,351.96,4,4,3,11,443,Loyal Customers,3,Champions
11535,96,26,186.94,1,1,1,3,111,Lost,2,Lost
11536,16,43,452.59000000000003,5,5,4,14,554,Champions,3,Champions
11537,44,32,471.15999999999997,2,3,5,10,235,At Risk,1,At Risk
11538,7,40,322.59000000000003,5,5,3,13,553,Loyal Customers,0,Loyal Customers
11539,9,36,359.96,5,4,3,12,543,Loyal Customers,0,Loyal Customers
11540,29,26,187.24,3,1,1,5,311,Promising,2,Lost
11541,44,42,455.83,2,5,4,11,254,Cannot Lose Them,3,Champions
11542,11,34,660.38,5,3,5,13,535,Loyal Customers,0,Loyal Customers
11543,15,30,215.35,5,2,1,8,521,New Customers,2,Lost
11544,26,28,120.17,4,1,1,6,411,New Customers,2,Lost
11545,13,37,576.5,5,4,5,14,545,Champions,3,Champions
11546,26,28,371.49,4,1,3,8,413,New Customers,1,At Risk
11547,18,36,460.8,4,4,4,12,444,Champions,3,Champions
11548,27,30,258.91,4,2,1,7,421,New Customers,2,Lost
11549,46,28,235.1,2,1,1,4,211,Lost,2,Lost
11550,42,38,177.79,2,4,1,7,241,Hibernating,1,At Risk
11551,23,30,318.32,4,2,2,8,422,New Customers,1,At Risk
11552,12,40,296.02,5,5,2,12,552,Potential Loyalists,0,Loyal Customers
11553,44,30,182.19,2,2,1,5,221,Lost,2,Lost
11554,56,36,257.35,2,4,1,7,241,Hibernating,1,At Risk
11555,20,38,328.46999999999997,4,4,3,11,443,Loyal Customers,0,Loyal Customers
11556,43,40,498.96000000000004,2,5,5,12,255,Cannot Lose Them,3,Champions
11557,46,35,469.02,2,4,5,11,245,Cannot Lose Them,3,Champions
11558,11,29,399.21,5,2,4,11,524,New Customers,0,Loyal Customers
11559,50,28,224.77,2,1,1,4,211,Lost,2,Lost
11560,27,26,305.71,4,1,2,7,412,New Customers,2,Lost
11561,53,41,535.98,2,5,5,12,255,Cannot Lose Them,3,Champions
11562,77,29,268.81,1,2,2,5,122,Lost,1,At Risk
11563,59,31,296.21999999999997,1,2,2,5,122,Lost,1,At Risk
11564,11,35,499.35,5,4,5,14,545,Champions,0,Loyal Customers
11565,118,34,530.39,1,3,5,9,135,At Risk,1,At Risk
11566,33,41,523.4,3,5,5,13,355,Loyal Customers,3,Champions
11567,48,37,242.81,2,4,1,7,241,Hibernating,1,At Risk
11568,84,33,255.75,1,3,1,5,131,Hibernating,1,At Risk
11569,27,35,380.19,4,4,3,11,443,Loyal Customers,1,At Risk
11570,40,29,344.3,2,2,3,7,223,Hibernating,1,At Risk
11571,40,28,249.59,2,1,1,4,211,Lost,2,Lost
11572,49,29,378.78,2,2,3,7,223,Hibernating,1,At Risk
11573,9,37,373.61,5,4,3,12,543,Loyal Customers,0,Loyal Customers
11574,70,36,456.02,1,4,4,9,144,Cannot Lose Them,3,Champions
11575,19,30,304.14,4,2,2,8,422,New Customers,0,Loyal Customers
11576,54,30,274.95,2,2,2,6,222,Lost,1,At Risk
11577,17,32,280.6,4,3,2,9,432,Potential Loyalists,0,Loyal Customers
11578,8,35,560.06,5,4,5,14,545,Champions,0,Loyal Customers
11579,62,29,245.89000000000001,1,2,1,4,121,Lost,2,Lost
11580,34,32,382.09999999999997,3,3,3,9,333,Loyal Customers,1,At Risk
11581,30,40,554.73,3,5,5,13,355,Loyal Customers,3,Champions
11582,5,35,346.66,5,4,3,12,543,Loyal Customers,0,Loyal Customers
11583,32,34,439.08,3,3,4,10,334,Loyal Customers,3,Champions
11584,17,46,694.0,4,5,5,14,455,Champions,3,Champions
11585,2,32,418.46,5,3,4,12,534,Loyal Customers,0,Loyal Customers
11586,82,37,276.44,1,4,2,7,142,Hibernating,1,At Risk
11587,5,36,145.56,5,4,1,10,541,Hibernating,0,Loyal Customers
11588,28,31,359.77,3,2,3,8,323,Potential Loyalists,1,At Risk
11589,59,29,490.38,1,2,5,8,125,Hibernating,1,At Risk
11590,22,51,516.6,4,5,5,14,455,Champions,3,Champions
11591,49,28,474.97999999999996,2,1,5,8,215,Hibernating,1,At Risk
11592,53,38,328.18,2,4,3,9,243,At Risk,1,At Risk
11593,56,28,158.7,2,1,1,4,211,Lost,2,Lost
11594,15,35,371.94,5,4,3,12,543,Loyal Customers,0,Loyal Customers
11595,10,31,265.81,5,2,2,9,522,New Customers,0,Loyal Customers
11596,41,28,291.03999999999996,2,1,2,5,212,Lost,2,Lost
11597,25,32,235.87,4,3,1,8,431,Hibernating,2,Lost
11598,36,46,554.02,3,5,5,13,355,Loyal Customers,3,Champions
11599,22,27,321.52,4,1,3,8,413,New Customers,2,Lost
11600,54,31,276.73,2,2,2,6,222,Lost,1,At Risk
11601,39,35,289.17,3,4,2,9,342,Potential Loyalists,1,At Risk
11602,24,36,581.61,4,4,5,13,445,Champions,3,Champions
11603,60,31,441.40999999999997,1,2,4,7,124,Hibernating,1,At Risk
11604,29,36,282.43,3,4,2,9,342,Potential Loyalists,1,At Risk
11605,5,30,176.91,5,2,1,8,521,New Customers,0,Loyal Customers
11606,23,36,351.46,4,4,3,11,443,Loyal Customers,3,Champions
11607,76,33,380.3,1,3,3,7,133,At Risk,1,At Risk
11608,38,34,256.32,3,3,1,7,331,Hibernating,1,At Risk
11609,22,27,342.15,4,1,3,8,413,New Customers,1,At Risk
11610,22,31,242.83,4,2,1,7,421,New Customers,2,Lost
11611,12,33,301.53999999999996,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
11612,29,37,390.09999999999997,3,4,4,11,344,Loyal Customers,3,Champions
11613,17,23,223.16,4,1,1,6,411,New Customers,2,Lost
11614,20,33,368.25,4,3,3,10,433,Loyal Customers,0,Loyal Customers
11615,26,30,349.78,4,2,3,9,423,New Customers,1,At Risk
11616,7,33,296.21,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
11617,14,28,227.31,5,1,1,7,511,New Customers,2,Lost
11618,24,29,317.18,4,2,2,8,422,New Customers,1,At Risk
11619,31,23,156.28,3,1,1,5,311,Promising,2,Lost
11620,17,32,307.94,4,3,2,9,432,Potential Loyalists,0,Loyal Customers
11621,23,38,529.39,4,4,5,13,445,Champions,3,Champions
11622,58,34,441.40000000000003,1,3,4,8,134,At Risk,1,At Risk
11623,64,28,309.52,1,1,2,4,112,Lost,1,At Risk
11624,44,35,389.27,2,4,4,10,244,Cannot Lose Them,1,At Risk
11625,24,39,587.87,4,5,5,14,455,Champions,3,Champions
11626,29,35,290.86,3,4,2,9,342,Potential Loyalists,1,At Risk
11627,35,29,228.63,3,2,1,6,321,Promising,2,Lost
11628,16,30,307.6,5,2,2,9,522,New Customers,0,Loyal Customers
11629,42,38,380.84,2,4,3,9,243,At Risk,3,Champions
11630,12,28,263.12,5,1,2,8,512,New Customers,0,Loyal Customers
11631,44,42,300.49,2,5,2,9,252,Hibernating,3,Champions
11632,31,35,421.54999999999995,3,4,4,11,344,Loyal Customers,3,Champions
11633,23,31,202.51,4,2,1,7,421,New Customers,2,Lost
11634,42,25,422.12,2,1,4,7,214,Hibernating,1,At Risk
11635,2,34,416.03,5,3,4,12,534,Loyal Customers,0,Loyal Customers
11636,4,23,158.44,5,1,1,7,511,New Customers,2,Lost
11637,72,26,294.78,1,1,2,4,112,Lost,2,Lost
11638,97,28,325.44,1,1,3,5,113,Hibernating,1,At Risk
11639,55,40,276.02,2,5,2,9,252,Hibernating,1,At Risk
11640,8,44,721.73,5,5,5,15,555,Champions,3,Champions
11641,23,27,286.28,4,1,2,7,412,New Customers,2,Lost
11642,24,30,358.75,4,2,3,9,423,New Customers,1,At Risk
11643,32,26,280.86,3,1,2,6,312,Promising,2,Lost
11644,43,27,200.37,2,1,1,4,211,Lost,2,Lost
11645,15,34,413.49,5,3,4,12,534,Loyal Customers,0,Loyal Customers
11646,54,38,539.35,2,4,5,11,245,Cannot Lose Them,3,Champions
11647,45,33,371.89,2,3,3,8,233,At Risk,1,At Risk
11648,41,34,571.36,2,3,5,10,235,At Risk,3,Champions
11649,26,37,364.0,4,4,3,11,443,Loyal Customers,3,Champions
11650,42,31,298.12,2,2,2,6,222,Lost,1,At Risk
11651,4,38,300.27,5,4,2,11,542,Potential Loyalists,0,Loyal Customers
11652,38,38,268.63,3,4,2,9,342,Potential Loyalists,1,At Risk
11653,34,28,308.71,3,1,2,6,312,Promising,1,At Risk
11654,16,39,361.81,5,5,3,13,553,Loyal Customers,0,Loyal Customers
11655,22,36,344.09,4,4,3,11,443,Loyal Customers,0,Loyal Customers
11656,19,48,421.49,4,5,4,13,454,Champions,3,Champions
11657,5,39,480.83,5,5,5,15,555,Champions,0,Loyal Customers
11658,25,23,194.39,4,1,1,6,411,New Customers,2,Lost
11659,5,33,332.84,5,3,3,11,533,Loyal Customers,0,Loyal Customers
11660,72,29,321.83,1,2,3,6,123,Hibernating,1,At Risk
11661,12,32,353.01,5,3,3,11,533,Loyal Customers,0,Loyal Customers
11662,2,27,320.54,5,1,2,8,512,New Customers,0,Loyal Customers
11663,46,38,226.87,2,4,1,7,241,Hibernating,1,At Risk
11664,41,34,322.15000000000003,2,3,3,8,233,At Risk,1,At Risk
11665,9,26,258.92,5,1,1,7,511,New Customers,0,Loyal Customers
11666,30,29,561.03,3,2,5,10,325,Potential Loyalists,1,At Risk
11667,25,40,288.04,4,5,2,11,452,Potential Loyalists,3,Champions
11668,44,31,304.25,2,2,2,6,222,Lost,1,At Risk
11669,34,37,408.85,3,4,4,11,344,Loyal Customers,3,Champions
11670,27,26,371.07,4,1,3,8,413,New Customers,1,At Risk
11671,21,34,375.03,4,3,3,10,433,Loyal Customers,0,Loyal Customers
11672,9,34,542.8,5,3,5,13,535,Loyal Customers,0,Loyal Customers
11673,16,34,341.91,5,3,3,11,533,Loyal Customers,0,Loyal Customers
11674,63,33,241.75,1,3,1,5,131,Hibernating,1,At Risk
11675,89,31,298.42,1,2,2,5,122,Lost,1,At Risk
11676,81,36,504.02,1,4,5,10,145,Cannot Lose Them,3,Champions
11677,38,30,423.57,3,2,4,9,324,Potential Loyalists,1,At Risk
11678,13,31,148.51999999999998,5,2,1,8,521,New Customers,2,Lost
11679,44,31,352.46,2,2,3,7,223,Hibernating,1,At Risk
11680,32,31,196.12,3,2,1,6,321,Promising,2,Lost
11681,42,33,394.92,2,3,4,9,234,At Risk,1,At Risk
11682,54,32,298.45,2,3,2,7,232,Hibernating,1,At Risk
11683,35,30,456.99,3,2,4,9,324,Potential Loyalists,1,At Risk
11684,9,34,402.26,5,3,4,12,534,Loyal Customers,0,Loyal Customers
11685,28,35,459.49,3,4,4,11,344,Loyal Customers,3,Champions
11686,8,26,245.35999999999999,5,1,1,7,511,New Customers,0,Loyal Customers
11687,52,32,222.3,2,3,1,6,231,Hibernating,2,Lost
11688,53,41,385.01,2,5,4,11,254,Cannot Lose Them,3,Champions
11689,75,42,492.44,1,5,5,11,155,Cannot Lose Them,3,Champions
11690,42,24,175.24,2,1,1,4,211,Lost,2,Lost
11691,42,30,278.46,2,2,2,6,222,Lost,1,At Risk
11692,90,33,376.58,1,3,3,7,133,At Risk,1,At Risk
11693,22,22,205.62,4,1,1,6,411,New Customers,2,Lost
11694,65,40,243.77,1,5,1,7,151,Hibernating,1,At Risk
11695,131,29,339.83,1,2,3,6,123,Hibernating,1,At Risk
11696,41,30,341.65,2,2,3,7,223,Hibernating,1,At Risk
11697,32,36,272.99,3,4,2,9,342,Potential Loyalists,1,At Risk
11698,70,33,454.87,1,3,4,8,134,At Risk,1,At Risk
11699,103,28,432.71000000000004,1,1,4,6,114,Hibernating,1,At Risk
11700,68,32,262.56,1,3,2,6,132,Hibernating,1,At Risk
11701,39,33,357.49,3,3,3,9,333,Loyal Customers,1,At Risk
11702,14,41,692.2900000000001,5,5,5,15,555,Champions,3,Champions
11703,16,31,201.52,5,2,1,8,521,New Customers,2,Lost
11704,12,39,372.48,5,5,3,13,553,Loyal Customers,0,Loyal Customers
11705,25,33,211.31,4,3,1,8,431,Hibernating,2,Lost
11706,36,35,480.84,3,4,5,12,345,Loyal Customers,3,Champions
11707,19,31,217.76,4,2,1,7,421,New Customers,2,Lost
11708,41,33,404.27,2,3,4,9,234,At Risk,1,At Risk
11709,52,37,564.65,2,4,5,11,245,Cannot Lose Them,3,Champions
11710,57,26,417.27,1,1,4,6,114,Hibernating,1,At Risk
11711,22,36,335.42,4,4,3,11,443,Loyal Customers,0,Loyal Customers
11712,13,31,216.3,5,2,1,8,521,New Customers,0,Loyal Customers
11713,13,36,491.55,5,4,5,14,545,Champions,0,Loyal Customers
11714,10,40,581.0,5,5,5,15,555,Champions,3,Champions
11715,9,23,168.23000000000002,5,1,1,7,511,New Customers,2,Lost
11716,34,25,221.3,3,1,1,5,311,Promising,2,Lost
11717,33,34,188.54,3,3,1,7,331,Hibernating,2,Lost
11718,8,41,508.71,5,5,5,15,555,Champions,0,Loyal Customers
11719,45,26,262.87,2,1,2,5,212,Lost,2,Lost
11720,13,39,553.75,5,5,5,15,555,Champions,3,Champions
11721,52,33,328.61,2,3,3,8,233,At Risk,1,At Risk
11722,10,37,355.43,5,4,3,12,543,Loyal Customers,0,Loyal Customers
11723,73,30,172.2,1,2,1,4,121,Lost,2,Lost
11724,50,33,305.27,2,3,2,7,232,Hibernating,1,At Risk
11725,33,33,333.25,3,3,3,9,333,Loyal Customers,1,At Risk
11726,9,50,726.34,5,5,5,15,555,Champions,3,Champions
11727,21,28,329.79,4,1,3,8,413,New Customers,1,At Risk
11728,26,36,256.54,4,4,1,9,441,Hibernating,1,At Risk
11729,23,31,192.29999999999998,4,2,1,7,421,New Customers,2,Lost
11730,33,44,359.6,3,5,3,11,353,Loyal Customers,3,Champions
11731,16,33,353.51,5,3,3,11,533,Loyal Customers,0,Loyal Customers
11732,99,25,240.61,1,1,1,3,111,Lost,2,Lost
11733,3,26,201.69,5,1,1,7,511,New Customers,0,Loyal Customers
11734,30,29,542.56,3,2,5,10,325,Potential Loyalists,1,At Risk
11735,6,49,587.67,5,5,5,15,555,Champions,3,Champions
11736,54,30,245.13,2,2,1,5,221,Lost,2,Lost
11737,106,28,316.3,1,1,2,4,112,Lost,1,At Risk
11738,34,29,339.59,3,2,3,8,323,Potential Loyalists,1,At Risk
11739,43,30,364.06,2,2,3,7,223,Hibernating,1,At Risk
11740,58,34,469.65,1,3,5,9,135,At Risk,1,At Risk
11741,65,23,214.68,1,1,1,3,111,Lost,2,Lost
11742,13,22,308.08000000000004,5,1,2,8,512,New Customers,2,Lost
11743,81,33,231.35,1,3,1,5,131,Hibernating,1,At Risk
11744,63,34,309.29,1,3,2,6,132,Hibernating,1,At Risk
11745,74,25,320.73,1,1,2,4,112,Lost,2,Lost
11746,24,36,704.1,4,4,5,13,445,Champions,3,Champions
11747,11,34,462.62,5,3,4,12,534,Loyal Customers,0,Loyal Customers
11748,67,25,302.07000000000005,1,1,2,4,112,Lost,2,Lost
11749,22,25,253.4,4,1,1,6,411,New Customers,2,Lost
11750,45,36,584.86,2,4,5,11,245,Cannot Lose Them,3,Champions
11751,13,29,309.83,5,2,2,9,522,New Customers,0,Loyal Customers
11752,30,38,419.53999999999996,3,4,4,11,344,Loyal Customers,3,Champions
11753,40,39,297.1,2,5,2,9,252,Hibernating,1,At Risk
11754,54,37,447.46000000000004,2,4,4,10,244,Cannot Lose Them,3,Champions
11755,78,22,239.14,1,1,1,3,111,Lost,2,Lost
11756,21,30,285.72,4,2,2,8,422,New Customers,1,At Risk
11757,7,29,292.59,5,2,2,9,522,New Customers,0,Loyal Customers
11758,85,34,500.05,1,3,5,9,135,At Risk,1,At Risk
11759,71,40,313.17,1,5,2,8,152,Hibernating,1,At Risk
11760,48,32,265.91,2,3,2,7,232,Hibernating,1,At Risk
11761,99,25,222.95000000000002,1,1,1,3,111,Lost,2,Lost
11762,39,40,566.03,3,5,5,13,355,Loyal Customers,3,Champions
11763,32,31,341.37,3,2,3,8,323,Potential Loyalists,1,At Risk
11764,5,27,269.19,5,1,2,8,512,New Customers,0,Loyal Customers
11765,30,42,497.58,3,5,5,13,355,Loyal Customers,3,Champions
11766,21,35,384.40000000000003,4,4,4,12,444,Champions,0,Loyal Customers
11767,32,30,328.34,3,2,3,8,323,Potential Loyalists,1,At Risk
11768,30,23,278.2,3,1,2,6,312,Promising,2,Lost
11769,55,35,457.90999999999997,2,4,4,10,244,Cannot Lose Them,3,Champions
11770,35,37,363.77,3,4,3,10,343,Loyal Customers,3,Champions
11771,26,28,168.63,4,1,1,6,411,New Customers,2,Lost
11772,27,41,457.1,4,5,4,13,454,Champions,3,Champions
11773,16,44,390.29,5,5,4,14,554,Champions,3,Champions
11774,57,30,290.4,1,2,2,5,122,Lost,1,At Risk
11775,28,36,491.46,3,4,5,12,345,Loyal Customers,3,Champions
11776,5,33,348.4,5,3,3,11,533,Loyal Customers,0,Loyal Customers
11777,10,42,528.3,5,5,5,15,555,Champions,3,Champions
11778,43,37,425.79,2,4,4,10,244,Cannot Lose Them,3,Champions
11779,79,34,357.88,1,3,3,7,133,At Risk,1,At Risk
11780,60,37,370.77,1,4,3,8,143,At Risk,1,At Risk
11781,50,30,339.28999999999996,2,2,3,7,223,Hibernating,1,At Risk
11782,13,35,280.51,5,4,2,11,542,Potential Loyalists,0,Loyal Customers
11783,13,38,371.4,5,4,3,12,543,Loyal Customers,0,Loyal Customers
11784,23,38,333.96,4,4,3,11,443,Loyal Customers,3,Champions
11785,29,42,531.22,3,5,5,13,355,Loyal Customers,3,Champions
11786,93,32,364.13,1,3,3,7,133,At Risk,1,At Risk
11787,16,31,295.69,5,2,2,9,522,New Customers,0,Loyal Customers
11788,9,29,459.40999999999997,5,2,4,11,524,New Customers,0,Loyal Customers
11789,65,38,293.36,1,4,2,7,142,Hibernating,1,At Risk
11790,46,37,456.39,2,4,4,10,244,Cannot Lose Them,3,Champions
11791,50,29,657.18,2,2,5,9,225,Hibernating,3,Champions
11792,47,44,349.83,2,5,3,10,253,At Risk,3,Champions
11793,80,34,292.6,1,3,2,6,132,Hibernating,1,At Risk
11794,57,40,353.79,1,5,3,9,153,At Risk,3,Champions
11795,36,44,572.4,3,5,5,13,355,Loyal Customers,3,Champions
11796,53,38,478.98,2,4,5,11,245,Cannot Lose Them,3,Champions
11797,19,29,344.21,4,2,3,9,423,New Customers,0,Loyal Customers
11798,50,31,464.31,2,2,4,8,224,Hibernating,1,At Risk
11799,62,27,370.23,1,1,3,5,113,Hibernating,1,At Risk
11800,82,28,395.14,1,1,4,6,114,Hibernating,1,At Risk
11801,66,27,590.14,1,1,5,7,115,Hibernating,1,At Risk
11802,6,24,303.35,5,1,2,8,512,New Customers,0,Loyal Customers
11803,18,33,401.49,4,3,4,11,434,Loyal Customers,0,Loyal Customers
11804,31,35,246.01,3,4,1,8,341,Hibernating,1,At Risk
11805,38,42,500.51,3,5,5,13,355,Loyal Customers,3,Champions
11806,97,35,504.57,1,4,5,10,145,Cannot Lose Them,1,At Risk
11807,32,34,245.23000000000002,3,3,1,7,331,Hibernating,1,At Risk
11808,19,37,331.46,4,4,3,11,443,Loyal Customers,0,Loyal Customers
11809,7,22,335.39,5,1,3,9,513,New Customers,0,Loyal Customers
11810,23,33,279.05,4,3,2,9,432,Potential Loyalists,1,At Risk
11811,25,36,612.36,4,4,5,13,445,Champions,3,Champions
11812,4,42,663.43,5,5,5,15,555,Champions,0,Loyal Customers
11813,22,35,486.56,4,4,5,13,445,Champions,3,Champions
11814,22,25,305.93,4,1,2,7,412,New Customers,2,Lost
11815,31,38,333.17,3,4,3,10,343,Loyal Customers,1,At Risk
11816,41,35,189.31,2,4,1,7,241,Hibernating,2,Lost
11817,52,20,205.35,2,1,1,4,211,Lost,2,Lost
11818,82,31,272.13,1,2,2,5,122,Lost,1,At Risk
11819,41,32,169.08,2,3,1,6,231,Hibernating,2,Lost
11820,54,32,507.35,2,3,5,10,235,At Risk,1,At Risk
11821,6,37,459.4,5,4,4,13,544,Champions,0,Loyal Customers
11822,48,44,507.27,2,5,5,12,255,Cannot Lose Them,3,Champions
11823,22,37,440.13,4,4,4,12,444,Champions,3,Champions
